GeoFIPS,GeoName,2001,2002,2003,2004,2005,2006
46003,"Aurora, SD",91284,89764,112986,97646,72612,50144
46005,"Beadle, SD",615211,631694,652998,659675,665100,625554
46007,"Bennett, SD",64178,52476,82243,63987,78298,61708
46009,"Bon Homme, SD",218793,206539,281424,294417,209990,216319
46011,"Brookings, SD",1227068,1302269,1416405,1375117,1463773,1502433
46013,"Brown, SD",1532723,1682977,1710613,1687391,1766200,1734497
46015,"Brule, SD",168767,167595,191820,168437,179102,139227
46017,"Buffalo, SD",68956,72274,81526,80559,74708,69187
46019,"Butte, SD",234028,272691,267442,246547,252552,242860
46021,"Campbell, SD",56130,43498,50201,46094,55990,36062
46023,"Charles Mix, SD",384043,373408,414366,378404,377984,360844
46025,"Clark, SD",107346,131671,119372,124071,118448,89126
46027,"Clay, SD",463355,498701,491358,503081,484682,540416
46029,"Codington, SD",1043820,1209463,1184715,1170677,1226397,1216864
46031,"Corson, SD",83189,72120,108324,87477,103028,79353
46033,"Custer, SD",181219,192892,203678,196502,207098,204619
46035,"Davison, SD",823132,883440,946745,902951,912559,884093
46037,"Day, SD",154531,165824,168795,167895,158646,132360
46039,"Deuel, SD",109730,153419,138029,127414,135434,124168
46041,"Dewey, SD",129631,130357,140028,133324,138860,123758
46043,"Douglas, SD",122669,124111,142781,147232,135761,163554
46045,"Edmunds, SD",131886,118648,148754,154369,148025,99996
46047,"Fall River, SD",211690,233565,241082,231267,247315,261413
46049,"Faulk, SD",66504,77370,69522,79469,68507,46190
46051,"Grant, SD",463282,495264,490215,552371,585174,707552
46053,"Gregory, SD",146711,138897,170208,135689,152715,124219
46055,"Haakon, SD",98071,110553,127069,83921,107624,75782
46057,"Hamlin, SD",132484,163170,158466,160647,166933,162331
46059,"Hand, SD",135449,119437,130879,141637,147952,88733
46061,"Hanson, SD",76200,84355,98165,118560,93833,111667
46063,"Harding, SD",43246,56328,53620,44586,46613,36819
46065,"Hughes, SD",887781,952381,972617,899941,945425,910044
46067,"Hutchinson, SD",305501,315611,383098,361532,318534,353356
46069,"Hyde, SD",48140,43822,57692,60317,68187,49603
46071,"Jackson, SD",50851,51255,66251,55325,70254,57505
46073,"Jerauld, SD",96696,102847,108035,109624,109572,96286
46075,"Jones, SD",43013,36968,54326,43320,52948,39639
46077,"Kingsbury, SD",207270,244624,242015,215902,199935,195832
46079,"Lake, SD",377080,411136,422304,437605,522404,554607
46081,"Lawrence, SD",786282,908446,909164,878177,959228,937453
46083,"Lincoln, SD",682519,809794,907586,1018796,1137134,1282883
46085,"Lyman, SD",115899,94800,137411,113967,121293,92824
46087,"McCook, SD",165656,211306,185271,198426,162577,194840
46089,"McPherson, SD",74188,74830,84552,79283,90287,80392
46091,"Marshall, SD",126583,157281,153144,162094,156898,163231
46093,"Meade, SD",552129,594432,607738,559226,607277,574171
46095,"Mellette, SD",30808,33545,38798,40582,48109,58218
46097,"Miner, SD",84602,96444,98023,100211,89572,104051
46099,"Minnehaha, SD",9465925,10969766,10653078,12732636,13762466,15010324
46101,"Moody, SD",208315,231065,226302,222360,225691,242588
46102,"Oglala Lakota, SD*",258503,262972,281505,278434,281869,274990
46103,"Pennington, SD",4145557,4734694,4733053,4671890,4816946,4642991
46105,"Perkins, SD",128898,116843,139779,109586,124419,87792
46107,"Potter, SD",123261,101240,137311,125170,119672,94838
46109,"Roberts, SD",237704,276725,273704,282988,277851,251948
46111,"Sanborn, SD",77173,83971,104970,99596,98965,87696
46115,"Spink, SD",241688,258610,275795,300352,258752,236073
46117,"Stanley, SD",85532,77334,100404,81077,93610,79063
46119,"Sully, SD",76895,46339,95324,87253,87670,47895
46121,"Todd, SD",178606,200668,202905,199927,217113,211701
46123,"Tripp, SD",200388,186067,226107,196817,213757,161589
46125,"Turner, SD",236654,280345,306724,321744,299423,379885
46127,"Union, SD",1500573,1333050,1021999,1043255,989608,972032
46129,"Walworth, SD",213448,209817,215271,185494,206886,166224
46135,"Yankton, SD",858502,1059834,983388,951290,963885,1026537
46137,"Ziebach, SD",40039,70108,64312,40152,50683,34531
47001,"Anderson, TN",3965264,4227214,4251387,4215446,4287836,4308175
47003,"Bedford, TN",1192733,1246053,1371535,1524563,1644409,1732444
47005,"Benton, TN",347901,347692,333175,352263,344517,342467
47007,"Bledsoe, TN",206969,203837,193623,187426,192753,185990
47009,"Blount, TN",3684224,3829260,4008878,4245384,4439228,4583575
47011,"Bradley, TN",3247117,3412172,3448422,3695326,3691411,3654885
47013,"Campbell, TN",843537,804093,844087,910342,989846,943535
47015,"Cannon, TN",176761,197454,203388,211423,225512,223616
47017,"Carroll, TN",619589,627851,651245,663907,699307,714761
47019,"Carter, TN",945930,979227,983723,1021967,1030074,1020608
47021,"Cheatham, TN",692279,799985,835652,866302,896748,950603
47023,"Chester, TN",313821,306105,320436,322202,335869,333753
47025,"Claiborne, TN",719109,752644,754502,808588,906975,888172
47027,"Clay, TN",144219,148011,151028,159499,156166,149525
47029,"Cocke, TN",689962,709990,691615,727502,774279,799759
47031,"Coffee, TN",1849827,1988141,2092523,2178088,2228241,2241218
47033,"Crockett, TN",343601,350395,373414,371131,407113,451178
47035,"Cumberland, TN",1356523,1382460,1430242,1488952,1514495,1554360
47037,"Davidson, TN",44550048,45281579,46971540,48683334,49579700,50913896
47039,"Decatur, TN",292322,311122,334357,349698,359491,360208
47041,"DeKalb, TN",413852,443129,489096,548724,658812,572123
47043,"Dickson, TN",1141694,1205708,1263097,1295716,1344868,1418462
47045,"Dyer, TN",1346484,1386520,1464032,1572138,1626262,1706865
47047,"Fayette, TN",649761,657407,742521,799347,888356,966221
47049,"Fentress, TN",323295,318362,333022,380926,394357,384490
47051,"Franklin, TN",922649,894510,916232,990020,1010471,974670
47053,"Gibson, TN",1366976,1340544,1391632,1436529,1432602,1487469
47055,"Giles, TN",835012,866674,827774,847048,859955,870196
47057,"Grainger, TN",303093,324615,307713,312002,336239,350870
47059,"Greene, TN",2053009,2225152,2349139,2425804,2477849,2386733
47061,"Grundy, TN",192447,190795,206834,219078,236238,219614
47063,"Hamblen, TN",2498070,2573083,2627984,2774390,2794647,2836333
47065,"Hamilton, TN",18147533,18462542,19042508,19929086,20325577,20623589
47067,"Hancock, TN",80088,83260,82441,78696,83386,81793
47069,"Hardeman, TN",594309,574466,586238,623479,668588,683899
47071,"Hardin, TN",713987,762114,773351,771041,808442,813797
47073,"Hawkins, TN",1182190,1325247,1381347,1424839,1403282,1420913
47075,"Haywood, TN",693735,495770,545311,605267,619804,656195
47077,"Henderson, TN",763925,777174,847982,883629,884833,858309
47079,"Henry, TN",911314,938611,973100,1039126,1088609,1063580
47081,"Hickman, TN",319504,339604,349376,363166,378173,378544
47083,"Houston, TN",113890,124225,124321,128542,129894,132396
47085,"Humphreys, TN",795107,952838,940304,1019028,972303,993617
47087,"Jackson, TN",168561,189435,196349,214843,222234,205575
47089,"Jefferson, TN",1273537,1161840,1155553,1190110,1191666,1252831
47091,"Johnson, TN",306334,333483,346874,347780,334531,345647
47093,"Knox, TN",18388555,19153142,20148729,21522239,22246365,22815433
47095,"Lake, TN",113757,117105,111027,115577,128320,136340
47097,"Lauderdale, TN",605153,572520,625712,619083,659348,682586
47099,"Lawrence, TN",1009059,1017346,1061757,1092558,1056313,985760
47101,"Lewis, TN",185738,188130,195569,202186,207636,207882
47103,"Lincoln, TN",747123,792209,780543,803097,903387,934187
47105,"Loudon, TN",1069252,1178463,1243958,1321125,1389063,1447114
47107,"McMinn, TN",1488378,1604738,1676806,1762421,1836886,1927237
47109,"McNairy, TN",762820,726696,746459,738871,736403,695563
47111,"Macon, TN",350608,360909,380940,391203,437337,417841
47113,"Madison, TN",4823885,4801666,4896873,5073515,5198740,5263336
47115,"Marion, TN",533354,565743,579050,602844,627954,648925
47117,"Marshall, TN",906696,959837,917403,938604,896227,862249
47119,"Maury, TN",2970410,3162999,3332488,3557977,3619586,3979036
47121,"Meigs, TN",149771,147856,153158,163255,175115,188407
47123,"Monroe, TN",940325,985591,1055617,1154917,1228310,1250893
47125,"Montgomery, TN",3391487,3571779,3697635,4004501,4295385,4407435
47127,"Moore, TN",146323,145015,134139,149030,169156,190430
47129,"Morgan, TN",265034,271843,278061,283623,304150,300618
47131,"Obion, TN",1291264,1321604,1373439,1370499,1388144,1261979
47133,"Overton, TN",363083,389901,405048,476572,445799,448340
47135,"Perry, TN",174729,186235,194527,206895,211146,210962
47137,"Pickett, TN",79497,78132,89915,94637,99477,84538
47139,"Polk, TN",301696,305552,306567,312155,333666,308539
47141,"Putnam, TN",2447261,2550330,2694451,2885411,2990727,3118818
47143,"Rhea, TN",961550,1227992,1269485,1315233,1263614,1233524
47145,"Roane, TN",1791271,2115502,2155952,2199818,2281895,2335600
47147,"Robertson, TN",1325930,1413763,1514137,1674372,1764967,1869554
47149,"Rutherford, TN",7416701,7915527,8599414,9880221,10727245,11407287
47151,"Scott, TN",385239,386290,380529,388450,391225,376555
47153,"Sequatchie, TN",224631,227091,242752,263691,276697,282593
47155,"Sevier, TN",2746646,2898556,2978258,3157521,3285874,3436906
47157,"Shelby, TN",58197897,58997383,59810758,60945494,61651906,62394513
47159,"Smith, TN",435405,485399,519414,499775,470518,463740
47161,"Stewart, TN",567200,881291,763036,960554,880570,1019496
47163,"Sullivan, TN",7067424,6986625,6808631,7642238,7336536,7806784
47165,"Sumner, TN",3832713,4151404,4307598,4592334,4775307,5045021
47167,"Tipton, TN",1004082,1022671,1074767,1166690,1187534,1250364
47169,"Trousdale, TN",142869,147458,146609,154961,148846,143665
47171,"Unicoi, TN",456255,464773,497530,624207,630198,648215
47173,"Union, TN",255026,272657,276422,286482,308887,319888
47175,"Van Buren, TN",83888,82166,79505,87446,89254,89578
47177,"Warren, TN",1013557,1090539,1149139,1190146,1228426,1184309
47179,"Washington, TN",4258845,4349308,4600901,4907279,5063322,5161677
47181,"Wayne, TN",262334,284731,284666,306383,315230,314295
47183,"Weakley, TN",989284,1016738,1040025,1042857,1106921,1082874
47185,"White, TN",546839,609737,700995,774055,745376,690677
47187,"Williamson, TN",6937558,7475751,8334967,9355403,10382365,10890556
47189,"Wilson, TN",2477609,2768171,3035398,3534392,3634146,3726338
48001,"Anderson, TX",1632291,1658571,1634501,1611983,1622207,1758457
48003,"Andrews, TX",1237772,1637151,1166320,1162589,1200768,1489703
48005,"Angelina, TX",2731666,2743696,2800276,2914718,2921286,3059296
48007,"Aransas, TX",535335,548454,572452,562177,549777,631496
48009,"Archer, TX",214779,245177,219134,228931,217351,257595
48011,"Armstrong, TX",49558,59256,59782,62175,63598,67384
48013,"Atascosa, TX",700169,727454,709209,696657,683714,744385
48015,"Austin, TX",916278,913760,949666,1020995,1093987,1238976
48017,"Bailey, TX",303183,273631,288756,293202,340558,357555
48019,"Bandera, TX",265478,298324,297909,316164,342624,347966
48021,"Bastrop, TX",1260287,1419986,1450278,1469009,1535927,1648433
48023,"Baylor, TX",100941,108780,110755,110899,109886,124104
48025,"Bee, TX",935109,959343,923132,874455,883192,882762
48027,"Bell, TX",10633613,11022965,11566200,12094643,13059038,14197600
48029,"Bexar, TX",64678417,65871727,68739592,71286451,74135001,77860167
48031,"Blanco, TX",219964,234890,230066,239346,232578,233918
48033,"Borden, TX",151494,224837,161120,166118,164674,185739
48035,"Bosque, TX",416001,473137,473081,472479,493512,466690
48037,"Bowie, TX",3219463,3332210,3383195,3490819,3634277,3741920
48039,"Brazoria, TX",11446039,11322110,10670742,10484288,10411875,11262640
48041,"Brazos, TX",5566873,5723566,6021861,6248542,6521797,6827619
48043,"Brewster, TX",345137,347108,381691,396871,369188,373723
48045,"Briscoe, TX",58128,59366,56551,48081,58476,44748
48047,"Brooks, TX",768461,1323233,980334,801898,728485,636377
48049,"Brown, TX",1201109,1251184,1289116,1370947,1431331,1386799
48051,"Burleson, TX",520797,565554,480250,447593,448179,472653
48053,"Burnet, TX",942793,999441,1032931,1118660,1149025,1238553
48055,"Caldwell, TX",491804,533574,542695,551516,564313,579931
48057,"Calhoun, TX",1842277,1889731,1630916,2682158,2692601,3349538
48059,"Callahan, TX",218398,232845,224064,219285,219523,230770
48061,"Cameron, TX",8128294,8515692,8674368,8802288,9029449,9442644
48063,"Camp, TX",320770,346480,329958,331740,324132,315541
48065,"Carson, TX",833875,840641,810051,786553,802060,784669
48067,"Cass, TX",901107,837098,733408,756083,752986,764589
48069,"Castro, TX",333509,418467,465395,386616,486611,493251
48071,"Chambers, TX",1401583,1518936,1598056,1787092,1735156,2394440
48073,"Cherokee, TX",1370463,1430216,1378986,1350346,1383319,1474114
48075,"Childress, TX",182500,192780,200541,203081,204910,197322
48077,"Clay, TX",229150,230717,208735,199477,193404,200456
48079,"Cochran, TX",192341,235511,174493,194790,207823,244522
48081,"Coke, TX",115668,118945,103084,94775,90304,97331
48083,"Coleman, TX",204108,211615,211934,214177,213813,222591
48085,"Collin, TX",19613952,22196717,24128600,26863182,30752409,35132773
48087,"Collingsworth, TX",111182,121182,134581,117925,120203,112604
48089,"Colorado, TX",777991,822276,791055,784561,780827,877776
48091,"Comal, TX",2824892,2970918,3083074,3340414,3622708,3818623
48093,"Comanche, TX",344715,400717,368509,384122,376598,402461
48095,"Concho, TX",124209,127560,108180,108388,105602,101743
48097,"Cooke, TX",1292772,1289566,1443832,1386638,1274056,1657293
48099,"Coryell, TX",987717,1030544,1102613,1131490,1204580,1265347
48101,"Cottle, TX",79937,91614,87947,79852,79687,79224
48103,"Crane, TX",731093,883413,684751,668329,639612,699558
48105,"Crockett, TX",761387,853420,770913,687855,684838,747294
48107,"Crosby, TX",110610,126303,130083,163111,177078,153270
48109,"Culberson, TX",44506,47707,45744,48272,50559,51686
48111,"Dallam, TX",400178,392763,365933,419150,384365,378518
48113,"Dallas, TX",172244167,173443190,173378146,181171920,184944148,195661463
48115,"Dawson, TX",500323,601033,529335,530450,535001,540013
48117,"Deaf Smith, TX",914317,819242,837612,722289,760770,724113
48119,"Delta, TX",100911,111002,96708,85262,75866,78485
48121,"Denton, TX",12426802,13769868,14596966,15871240,17546057,18971631
48123,"DeWitt, TX",334555,316098,317093,321277,384896,406905
48125,"Dickens, TX",76029,114378,106483,118473,113097,122087
48127,"Dimmit, TX",126486,135881,138334,135790,141261,178387
48129,"Donley, TX",114221,102676,108981,109409,117420,115418
48131,"Duval, TX",777690,886438,856977,835874,741342,699307
48133,"Eastland, TX",555178,584984,566704,552757,549873,556631
48135,"Ector, TX",5261980,5674143,5411959,5621849,5769116,6679741
48137,"Edwards, TX",205358,197224,191020,155599,154058,157020
48139,"Ellis, TX",3675795,3834723,3896836,4190365,4276774,4488111
48141,"El Paso, TX",21481244,22264389,22380436,23766406,24358366,24922248
48143,"Erath, TX",1110178,1181204,1076398,1074512,1077800,1135112
48145,"Falls, TX",342380,365716,377125,381535,362615,350663
48147,"Fannin, TX",751783,698978,708283,703838,684953,668446
48149,"Fayette, TX",1719133,1670349,1677565,1527855,1421074,1462747
48151,"Fisher, TX",110660,115067,109044,107393,116047,110966
48153,"Floyd, TX",277014,291034,286720,325898,370301,340265
48155,"Foard, TX",49786,45806,51855,45119,39266,34317
48157,"Fort Bend, TX",12598737,13520198,13712612,14481473,15795417,17226289
48159,"Franklin, TX",271215,301784,282883,283845,282158,273588
48161,"Freestone, TX",2106993,2556267,2874996,2765210,2662104,2634392
48163,"Frio, TX",288532,335781,312958,293895,301080,333847
48165,"Gaines, TX",1611472,2122970,1634373,1615221,1479074,1717961
48167,"Galveston, TX",13530086,12892701,13030824,14626092,13247087,13768940
48169,"Garza, TX",271975,334581,256417,256366,241090,282672
48171,"Gillespie, TX",626575,668003,695851,723522,760201,799016
48173,"Glasscock, TX",211998,260475,207360,186510,184113,194910
48175,"Goliad, TX",787201,733448,756849,783385,972965,1093439
48177,"Gonzales, TX",339401,373397,342073,349160,356076,342381
48179,"Gray, TX",981688,1029295,991230,1069562,1124230,1237270
48181,"Grayson, TX",3259055,3344532,3413453,3643009,3676134,3979745
48183,"Gregg, TX",6217008,5949489,5960756,6106512,6568387,7025103
48185,"Grimes, TX",1191030,1090235,1135658,1082041,1136858,1125294
48187,"Guadalupe, TX",2757170,3117621,3113692,3081002,3266400,3557917
48189,"Hale, TX",1279498,1395600,1280309,1307809,1356902,1380894
48191,"Hall, TX",90088,94018,98966,89499,94737,97169
48193,"Hamilton, TX",226987,237304,231137,232853,214679,222788
48195,"Hansford, TX",542765,551018,521040,482360,509657,492192
48197,"Hardeman, TX",196468,226642,197152,190032,178963,176897
48199,"Hardin, TX",1067365,1132272,1083599,1109545,1088039,1264551
48201,"Harris, TX",249386893,247616155,248751731,272031690,275664528,296990565
48203,"Harrison, TX",2525243,3037106,2947252,3191119,3391256,3787358
48205,"Hartley, TX",301196,396016,378773,358797,350833,373415
48207,"Haskell, TX",163856,160715,163284,168449,175952,165765
48209,"Hays, TX",3338017,3433530,3517880,3512202,4059704,4334605
48211,"Hemphill, TX",570943,596711,585692,629879,691002,748236
48213,"Henderson, TX",1912314,1962614,1898775,1821478,1840263,1817383
48215,"Hidalgo, TX",15626678,16647354,16990509,17132332,17561331,18258031
48217,"Hill, TX",575732,587399,606975,631254,617636,655399
48219,"Hockley, TX",1613898,1909606,1570665,1606454,1317556,1566562
48221,"Hood, TX",926017,926791,929112,968516,1064156,1252910
48223,"Hopkins, TX",1015035,1044525,1035974,1056196,1063964,1050786
48225,"Houston, TX",610481,602951,627893,706338,699999,698421
48227,"Howard, TX",1349435,1373449,1249531,1218754,1126789,1179018
48229,"Hudspeth, TX",66914,81732,85015,80347,77797,94194
48231,"Hunt, TX",2091141,2149902,2258802,2347313,2496981,2582277
48233,"Hutchinson, TX",1045557,976542,915912,1002319,881819,926928
48235,"Irion, TX",134276,153529,124160,111564,107349,141834
48237,"Jack, TX",309585,340396,318933,303234,298183,333427
48239,"Jackson, TX",725553,664928,648813,691587,683221,719263
48241,"Jasper, TX",1014464,984414,992408,983641,998862,986190
48243,"Jeff Davis, TX",70908,79226,76450,73852,63005,63968
48245,"Jefferson, TX",18878883,17731129,18532461,22817308,20164658,19442804
48247,"Jim Hogg, TX",637260,604465,450509,355983,339332,357148
48249,"Jim Wells, TX",1303709,1272385,1337927,1386983,1443421,1656677
48251,"Johnson, TX",2377181,2437940,2511766,2701928,3233729,4386061
48253,"Jones, TX",524205,445181,448033,476886,489266,494976
48255,"Karnes, TX",187749,199027,211611,194412,187233,178331
48257,"Kaufman, TX",1888255,1968668,2178806,2451658,2524416,2805489
48259,"Kendall, TX",924430,976553,1009483,1039192,1106489,1241868
48261,"Kenedy, TX",472603,579254,490054,493788,353376,321661
48263,"Kent, TX",235764,314549,238821,232586,192466,215602
48265,"Kerr, TX",1425776,1483916,1517927,1551832,1604671,1718263
48267,"Kimble, TX",124236,139892,141109,135040,126568,127146
48269,"King, TX",107707,141486,96130,86540,83044,105878
48271,"Kinney, TX",59115,67791,71352,70332,66639,66928
48273,"Kleberg, TX",1162709,1291836,1394630,1256513,1196112,1242964
48275,"Knox, TX",120792,120010,140092,147638,137421,147201
48277,"Lamar, TX",1918653,1960619,1890923,1928533,1891254,2050373
48279,"Lamb, TX",799820,818677,881998,855685,823327,853848
48281,"Lampasas, TX",394058,428578,425558,435617,460384,463005
48283,"La Salle, TX",120056,120863,127523,120698,134454,154933
48285,"Lavaca, TX",974859,1076076,1023071,921163,787697,807944
48287,"Lee, TX",658358,680337,633856,611110,656170,702851
48289,"Leon, TX",651051,634503,588923,611991,713627,806580
48291,"Liberty, TX",1796148,1912037,1993301,2153000,2348090,2360851
48293,"Limestone, TX",1283134,1356548,1469863,1527206,1598414,1669991
48295,"Lipscomb, TX",250304,269516,274608,283958,319687,367734
48297,"Live Oak, TX",552187,519284,465349,492081,413567,452894
48299,"Llano, TX",456578,470361,484003,469150,478622,505175
48301,"Loving, TX",138029,152855,150274,181668,294757,400312
48303,"Lubbock, TX",9746894,9958174,10220850,10372128,10798334,11264635
48305,"Lynn, TX",132793,134686,175437,188847,203367,123720
48307,"McCulloch, TX",233454,240159,257593,250081,243905,256346
48309,"McLennan, TX",8429518,8449620,8792325,9155886,9367925,9571108
48311,"McMullen, TX",170704,177820,187629,247611,282923,216470
48313,"Madison, TX",236968,257076,250937,256609,252933,258699
48315,"Marion, TX",311256,283262,305882,270190,300168,282355
48317,"Martin, TX",220332,268371,229603,230369,249229,297401
48319,"Mason, TX",69305,85508,86286,94244,83073,98568
48321,"Matagorda, TX",2683536,2546616,2323438,2470194,2301603,2533336
48323,"Maverick, TX",1000734,1017871,1020002,1024663,1081316,1157329
48325,"Medina, TX",682546,734560,769021,775392,779636,808299
48327,"Menard, TX",43450,48416,49768,46977,44760,45958
48329,"Midland, TX",5873658,5907258,5712291,6006586,6304124,7335244
48331,"Milam, TX",1044801,967180,1029944,1058160,942120,895771
48333,"Mills, TX",125029,123526,123876,126327,123976,138324
48335,"Mitchell, TX",320855,285371,248895,243143,251851,295465
48337,"Montague, TX",314191,337759,327793,339595,340722,380202
48339,"Montgomery, TX",9092327,9403257,9934516,10786774,12415136,13540705
48341,"Moore, TX",1924456,1674456,1512822,1431272,1360295,1450228
48343,"Morris, TX",523680,476971,470721,574005,548462,534272
48345,"Motley, TX",33501,41223,39576,45063,45500,44275
48347,"Nacogdoches, TX",1880724,2034306,2002620,2068266,2195052,2296606
48349,"Navarro, TX",1301349,1316519,1307079,1312924,1326473,1333714
48351,"Newton, TX",244209,242708,248610,323976,325105,378785
48353,"Nolan, TX",502500,524159,514037,513794,528749,560809
48355,"Nueces, TX",16118912,15958221,16457300,17827087,16876190,17310747
48357,"Ochiltree, TX",518301,511923,491614,499885,532961,592163
48359,"Oldham, TX",88806,79334,81778,79602,78153,86412
48361,"Orange, TX",3039915,3052553,2908070,3052237,2986595,3132545
48363,"Palo Pinto, TX",752555,733501,728660,750909,824830,887158
48365,"Panola, TX",2144618,2200531,2068368,1996112,2058538,2143887
48367,"Parker, TX",1807627,1893171,1921192,1987963,2255762,2636384
48369,"Parmer, TX",637067,652546,631461,577810,614477,635373
48371,"Pecos, TX",1968436,2208636,1858622,1546490,1539095,1673052
48373,"Polk, TX",1129771,1127936,1110092,1076895,1009377,1097987
48375,"Potter, TX",6931519,7038948,7137277,7218566,7093976,7445824
48377,"Presidio, TX",160761,150336,147040,130637,124358,135205
48379,"Rains, TX",155437,157072,147698,154596,161245,169573
48381,"Randall, TX",2383917,2461914,2549216,2621256,2804178,2963297
48383,"Reagan, TX",323064,374198,434928,439095,369547,404905
48385,"Real, TX",55087,59246,60299,58188,59065,61149
48387,"Red River, TX",221500,221687,227327,229146,219287,221615
48389,"Reeves, TX",364186,390560,354502,327152,310619,322165
48391,"Refugio, TX",601833,647144,569607,577253,608686,642325
48393,"Roberts, TX",353906,473633,509211,488826,672046,825846
48395,"Robertson, TX",830605,957045,1027332,995243,1260025,1491455
48397,"Rockwall, TX",1366660,1443370,1507769,1614001,1693411,1813315
48399,"Runnels, TX",319410,318898,300217,305380,303710,317783
48401,"Rusk, TX",2454537,2524287,2524896,2490307,2632417,2910991
48403,"Sabine, TX",210224,224688,230239,239906,245098,259270
48405,"San Augustine, TX",78504,81181,78027,79449,79910,77589
48407,"San Jacinto, TX",256657,272264,278883,279368,276635,293642
48409,"San Patricio, TX",2175698,2202139,2388023,2376169,2290639,2367663
48411,"San Saba, TX",145479,146494,153777,152929,150322,144713
48413,"Schleicher, TX",169290,177550,161418,148468,155909,180290
48415,"Scurry, TX",924787,1218166,1050919,1630330,1328214,1444183
48417,"Shackelford, TX",161125,166607,150805,146604,134176,152983
48419,"Shelby, TX",743392,818076,768300,846303,836843,796183
48421,"Sherman, TX",381815,412471,363783,355124,364368,338752
48423,"Smith, TX",7705097,7745920,7981453,8903317,9308460,9828376
48425,"Somervell, TX",1216045,1059530,1158768,1196852,1140297,1289604
48427,"Starr, TX",2047689,2498461,2355681,1964629,1832617,1740081
48429,"Stephens, TX",389674,436244,351524,342022,341738,379210
48431,"Sterling, TX",229792,252962,212471,185209,180843,182601
48433,"Stonewall, TX",74951,85386,64670,62980,59053,68296
48435,"Sutton, TX",685662,791967,795112,785560,783351,836019
48437,"Swisher, TX",258575,283538,278369,290489,365509,312917
48439,"Tarrant, TX",70230901,72697751,74431137,79471410,85134959,90966327
48441,"Taylor, TX",4541861,4656866,4759109,4862253,4975839,5393353
48443,"Terrell, TX",378602,419857,405742,353544,342423,384712
48445,"Terry, TX",424709,497235,466596,477533,492593,515768
48447,"Throckmorton, TX",72120,81334,72927,74573,71583,80138
48449,"Titus, TX",2581499,2510764,2662876,2794871,2608229,2889449
48451,"Tom Green, TX",4081223,3984991,4008442,4053014,4095818,4097506
48453,"Travis, TX",49374129,51481729,52795750,55900756,59787101,67722782
48455,"Trinity, TX",195392,210933,213726,213316,208841,222877
48457,"Tyler, TX",311701,338258,353618,370520,448111,526871
48459,"Upshur, TX",1069473,1172345,1098745,1022305,1010094,956962
48461,"Upton, TX",610528,712235,601493,586047,662929,740870
48463,"Uvalde, TX",675874,695061,706749,702352,689832,695745
48465,"Val Verde, TX",1476318,1585658,1681085,1571227,1617488,1651223
48467,"Van Zandt, TX",1009943,1089650,1071126,1052287,1052577,1027101
48469,"Victoria, TX",3834587,3739356,3747410,3996195,4011113,4157469
48471,"Walker, TX",1712593,1796124,1790702,1738495,1767106,1827871
48473,"Waller, TX",1014638,1110449,1210020,1345773,1438135,1564510
48475,"Ward, TX",807252,861760,712947,598676,571967,672478
48477,"Washington, TX",2040281,1980883,1887144,1682285,1608838,1538551
48479,"Webb, TX",7094647,7254338,7145233,6897751,7143420,7206105
48481,"Wharton, TX",2004366,1897694,1799818,1788501,1797836,1808959
48483,"Wheeler, TX",303541,282076,269357,286830,411581,555079
48485,"Wichita, TX",5252838,5326525,5308845,5258408,5270244,5504074
48487,"Wilbarger, TX",707960,733873,765972,782711,779615,807356
48489,"Willacy, TX",526946,496994,553716,608575,574896,509929
48491,"Williamson, TX",10309253,9935506,10746922,11323817,13022828,14144743
48493,"Wilson, TX",375881,430206,428346,430667,436296,435040
48495,"Winkler, TX",593053,667644,585398,526715,496267,590278
48497,"Wise, TX",2132613,2427021,2615909,2619553,2783954,3064194
48499,"Wood, TX",945544,1071334,963847,959348,1092477,1143567
48501,"Yoakum, TX",1453604,1884224,1638688,1697135,1244559,1497376
48503,"Young, TX",691511,701535,644038,648877,652090,705508
48505,"Zapata, TX",2359976,2463703,2296461,2249144,2235348,2245375
48507,"Zavala, TX",110338,121324,133075,135196,143178,159609
49001,"Beaver, UT",279037,242458,238194,319384,353976,238663
49003,"Box Elder, UT",1695719,1768854,1737919,1753286,1852822,2130275
49005,"Cache, UT",2908996,2949610,3123420,3285296,3290448,3407046
49007,"Carbon, UT",1112418,1107677,1090299,1072611,1128343,1208212
49009,"Daggett, UT",54509,57188,55562,53363,58939,55307
49011,"Davis, UT",8651180,8939117,9306819,9606435,10007038,10559607
49013,"Duchesne, UT",441127,451464,448771,500553,592607,668477
49015,"Emery, UT",802845,785920,794016,814727,823402,823354
49017,"Garfield, UT",156116,155589,153806,160893,172330,192615
49019,"Grand, UT",326758,339906,353631,376836,402666,432046
49021,"Iron, UT",1068349,1150501,1174122,1215756,1318761,1467181
49023,"Juab, UT",213897,231934,219053,258248,293399,359876
49025,"Kane, UT",204657,210833,222432,222219,243874,289465
49027,"Millard, UT",702582,736460,685647,753554,737664,745414
49029,"Morgan, UT",163022,169101,179073,190420,203448,212486
49031,"Piute, UT",29514,26458,29442,31791,40493,30986
49033,"Rich, UT",75566,54758,60383,66080,74617,74774
49035,"Salt Lake, UT",53896632,55305129,55590588,59220582,62489483,67457400
49037,"San Juan, UT",394654,416349,390428,396721,420842,446461
49039,"Sanpete, UT",499947,528732,485850,485742,544866,622864
